,142,601,602,715,Spy,Lqd,Gsg
2021-05-21 03:00:00,,,,,-0.0024765188142045202,-0.01395774453004417,0.016402854601859085
2021-05-22 03:00:00,,,,,0.005938722244334338,0.03215033266368317,-0.019940147725931112
2021-05-23 03:00:00,,,,,-0.007960221538243384,-0.022426233558328956,0.03804213691453118
2021-05-24 03:00:00,,,,,0.010552164720156743,0.015278893165416418,-0.035035236513736745
2021-05-25 03:00:00,,,,,-0.006742546193533316,0.02281530961853595,0.03335804373988349
2021-05-26 03:00:00,,,,,0.011623928541020012,-0.03955645989739176,-0.010448513709434004
2021-05-27 03:00:00,,,,,-0.006197803253550127,-0.0052457630543758516,-0.017539580901213436
2021-05-28 03:00:00,,,,,0.0015983496873523961,0.004314739997872241,-0.0032405360921436976
2021-05-29 03:00:00,,,,,-0.01712115364787592,-5.024585504465051e-05,0.15420941202840588
2021-05-30 03:00:00,,,,,0.0077124461589863635,0.029815968902738854,-0.03552261716483407
2021-05-31 03:00:00,,,,,-0.006176036700173859,0.023740797389245394,0.004089330198181473
2021-06-01 03:00:00,,,,,0.0154403466677,-0.022293536711250006,0.037802485226233085
2021-06-02 03:00:00,,,,,-0.014305134068898995,-0.0031446699543017376,-0.08370955903390298
2021-06-03 03:00:00,,,,,0.0063086281751452145,-0.007404660251197126,0.026573946698093653
2021-06-04 03:00:00,,,,,-0.00574364740344202,0.03528362289303488,-0.042242194872183836
2021-06-05 03:00:00,,,,,0.032829045319743066,-0.02265617585091928,-0.021623027699130826
2021-06-06 03:00:00,,,,,-0.022111727342985277,-0.011108836770425734,-0.012224061115605145
2021-06-07 03:00:00,,,,,-0.0038841320325331274,-0.007674863407474253,0.023343870292757973
2021-06-08 03:00:00,,,,,0.010773820076609208,0.0013001756588382207,-0.02704591226283326
2021-06-09 03:00:00,,,,,-0.008379642192343106,-0.0006399118243817226,0.012826776103521453
2021-06-10 03:00:00,,,,,-0.004405456586139667,0.019008419879504856,-0.0031250742321765612
2021-06-11 03:00:00,,,,,0.03033726498199485,0.0013652184006416324,0.015563546559960395
2021-06-12 03:00:00,,,,,-0.012061035799821873,-0.029735826817674282,-0.00800156675477881
2021-06-13 03:00:00,,,,,-0.019050065687240658,0.009797421274786888,-0.0013343946797259587
2021-06-14 03:00:00,,,,,-0.019120582077102655,0.002297048679047009,0.027923144728163596
2021-06-15 03:00:00,,,,,0.03047145627168857,-0.033550326158906296,-0.029893665885085463
2021-06-16 03:00:00,,,,,0.003999287426968534,0.02631700018652694,0.007296269597079519
2021-06-17 03:00:00,,,,,0.0010640527096676955,-0.0006344347012813278,-0.02452144950280155
2021-06-18 03:00:00,,,,,0.020013249977927305,-0.004166472328996695,0.028714387731176405
2021-06-19 03:00:00,,,,,-0.007528613145822427,-0.011163194642917929,-0.02713439352165936
2021-06-20 03:00:00,,,,,-0.00013681803965681638,0.005089981705814317,0.02306218945432925
2021-06-21 03:00:00,,,,,0.0005204459477143875,-0.012361037785262652,0.0005016047916337474
2021-06-22 03:00:00,,,,,-0.008049554146500104,0.015022063900246074,0.003862193430700822
2021-06-23 03:00:00,,,,,0.011591448317600062,0.026750692432799816,0.03624265328700926
2021-06-24 03:00:00,,,,,0.0023707991566173092,0.005165003162548754,0.01381737536740335
2021-06-25 03:00:00,,,,,0.0007011503284308773,-0.03040703465911343,-0.03645249304128373
2021-06-26 03:00:00,,,,,-0.01919908209316623,0.03416531581384641,-0.03990761498112294
2021-06-27 03:00:00,,,,,-0.006450306155222019,-0.016995280621112996,-0.010889694336130518
2021-06-28 03:00:00,,,,,0.012893557374197062,-0.010881752368504305,0.02020689875662196
2021-06-29 03:00:00,,,,,0.00641367559927053,0.014101387509131813,0.02841797759862441
2021-06-30 03:00:00,,,,,-0.008715113596498902,-0.009291892513760724,-0.026536889876628722
2021-07-01 03:00:00,,,,,0.007051623196874246,-0.004169345646793943,0.016956889907816297
2021-07-02 03:00:00,,,,,-0.020560806258125952,0.0015598628529331915,-0.024270481589323434
2021-07-03 03:00:00,,,,,-0.018668931297174285,-0.00039307798710330744,0.010357407153951614
2021-07-04 03:00:00,,,,,0.005177217663729694,0.0037979745044933733,0.021416315264105812
2021-07-05 03:00:00,,,,,0.013921640727738493,0.025168613367644532,-0.0024153408820984934
2021-07-06 03:00:00,,,,,-0.041826045761495734,6.0944122996842154e-05,-0.015549929914051686
2021-07-07 03:00:00,,,,,0.03858074981797821,-0.0001228911207736827,0.020145292182028207
2021-07-08 03:00:00,,,,,-0.034446995911417866,-0.024735082772119332,-0.016304696377528072
2021-07-09 03:00:00,,,,,0.011197833794056589,-0.015067030941268045,-0.0040279305476014216
2021-07-10 03:00:00,,,,,-0.015569298018190847,0.02890070062571426,0.05153022786225958
2021-07-11 03:00:00,,,,,0.025902582393323215,-0.013575393221454513,-0.01893346435052723
2021-07-12 03:00:00,,,,,0.0019568032013950187,0.011864759598620767,-0.007831183420106025
2021-07-13 03:00:00,,,,,-0.004536048006526849,-0.015636739714959713,0.07688479169799112
2021-07-14 03:00:00,,,,,0.003599174255269899,0.022912313213343305,-0.07295854605563445
2021-07-15 03:00:00,,,,,-0.012378976795877183,0.009053569012095863,0.0035565868093008213
2021-07-16 03:00:00,,,,,0.009273171551647641,-0.004451497524079584,-0.03593641852131457
2021-07-17 03:00:00,,,,,-0.014820336395066303,-0.0434750961780801,-0.007265497427844658
2021-07-18 03:00:00,,,,,0.012706315034502369,0.041281778590405604,0.020977071016275994
2021-07-19 03:00:00,,,,,-0.001414885310231373,-0.008556953838612436,-0.008520381978342262
2021-07-20 03:00:00,,,,,0.011542144341915028,0.028866926673509763,0.0493604841371067
2021-07-21 03:00:00,,,,,-0.008207334877904482,-0.062361696059494376,-0.009581415725491982
2021-07-22 03:00:00,,,,,-0.03138316485435566,0.03491403849431385,0.012024084467892937
2021-07-23 03:00:00,,,,,0.0037617560128042626,-0.03154875936949453,-0.029360889255208633
2021-07-24 03:00:00,,,,,0.014526328705227742,0.03451160267647824,0.05416586106274979
2021-07-25 03:00:00,,,,,-0.0017701055186053472,-0.0005506475013631329,-0.0744842181577895
2021-07-26 03:00:00,,,,,-0.02438776133857712,-0.026512021100550953,0.030910231419689627
2021-07-27 03:00:00,,,,,0.0025246007627501843,0.016938792048496687,0.03164863532478912
2021-07-28 03:00:00,,,,,-0.003964107254292193,-0.03275461626209775,-0.03412007473096512
2021-07-29 03:00:00,,,,,0.026196468158037334,0.04965096832961646,0.21334000891180827
2021-07-30 03:00:00,,,,,-0.005856929321879312,-0.041989113253502075,-0.14119422380638746
2021-07-31 03:00:00,,,,,-0.01423165477670596,0.018296101406961363,-0.025481449339975648
2021-08-01 03:00:00,,,,,0.0012004979003319427,0.02292124717973243,0.08459674482982282
2021-08-02 03:00:00,,,,,0.006487051037921798,-0.026006711769307356,0.03926998063076037
2021-08-03 03:00:00,,,,,-0.0034561736751923533,-0.008974240453663462,-0.05673759897597097
2021-08-04 03:00:00,,,,,-0.01908132473240065,0.0016692226318513192,0.032359583252718815
2021-08-05 03:00:00,,,,,0.008732937187226897,-0.029881132239658714,0.01293196120325879
2021-08-06 03:00:00,,,,,-0.017104224376569777,0.02251402528551183,0.059323337372990004
2021-08-07 03:00:00,,,,,0.0018942218788606802,0.050795023809989015,0.12947622717648977
2021-08-08 03:00:00,,,,,-0.0061941756020647,-0.006877656282209377,-0.12781910187313772
2021-08-09 03:00:00,,,,,0.007426728911599234,-0.010228323541855655,-0.12085828422470479
2021-08-10 03:00:00,,,,,-0.011215502837729985,-0.05202423601750816,0.03197448638270295
2021-08-11 03:00:00,,,,,0.014640760223642468,0.04699043838742534,0.005045736982732807
2021-08-12 03:00:00,,,,,0.03071125107586825,-0.023672109048704093,0.01245356701708844
2021-08-13 03:00:00,,,,,0.0011514699220556146,0.010461127451737884,-0.07616027131246683
2021-08-14 03:00:00,,,,,0.010043976295339041,0.0031046311602100918,-0.02063552406600022
2021-08-15 03:00:00,,,,,-0.004295631273464662,-0.032532451329250534,0.009647531310600366
2021-08-16 03:00:00,,,,,0.006784770454656863,0.03330484732861039,-0.002771434315024801
2021-08-17 03:00:00,,,,,-0.010469637952042476,-0.012494081839860338,-0.025075300454533767
2021-08-18 03:00:00,,,,,0.017551414391374198,-0.03478387873151201,0.07838181453636062
2021-08-19 03:00:00,,,,,0.0001774999779915465,0.04330442110491606,-0.04462875105711128
2021-08-20 03:00:00,,,,,0.012436159186751006,-0.008220838790124585,0.07921220389317263
2021-08-21 03:00:00,,,,,0.008061575350229333,0.025920047571540428,-0.029392236510726866
2021-08-22 03:00:00,,,,,-0.005200323425832432,-0.03174017553587005,-0.05054077865825701
2021-08-23 03:00:00,,,,,-0.005348176907756241,0.014930207134356666,0.07786934452762817
2021-08-24 03:00:00,,,,,-0.010361864433767964,-0.04652895770001597,-0.07500382046945586
2021-08-25 03:00:00,,,,,0.010774276998524401,0.0519475181420086,0.011120401663222923
2021-08-26 03:00:00,,,,,0.002983311937274191,-0.04268696277633677,0.05789779232015202
2021-08-27 03:00:00,,,,,-0.02448903021508908,0.019332914832361103,0.04381408851666713
2021-08-28 03:00:00,,,,,0.013266430501991167,0.024609481055620108,-0.07920254108682157
2021-08-29 03:00:00,,,,,-0.011859795788977667,-0.023209797873956606,-0.03270113440554534
2021-08-30 03:00:00,,,,,-0.012654109904920996,0.00897703270867467,0.011228963433379757
2021-08-31 03:00:00,,,,,0.012379905979017058,0.005002196489784616,-0.013039877285240253
2021-09-01 03:00:00,,,,,-0.004287141225439717,0.0011315350498870558,0.03779739325707476
2021-09-02 03:00:00,,,,,-0.006537528177425922,-0.04176060896824585,-0.014096407314395987
2021-09-03 03:00:00,,,,,-0.01269002412471143,0.00947026654050842,-0.020767932216925078
2021-09-04 03:00:00,,,,,0.03068198160448432,0.023594900761591875,0.0034206547086903516
2021-09-05 03:00:00,,,,,-0.013280391399623337,-0.0008035278017723968,0.0025821987006284797
2021-09-06 03:00:00,,,,,0.02519675177847791,-0.015617740030419047,0.001981752272966375
2021-09-07 03:00:00,,,,,-0.03042928152211788,0.00025675953818549146,-0.0010563324333172641
2021-09-08 03:00:00,,,,,-0.012096797632847434,0.015400776071474276,0.053863915809775564
2021-09-09 03:00:00,,,,,-0.020607464259097985,0.00877331056486308,-0.03307953500340244
2021-09-10 03:00:00,,,,,-0.012994225447293228,-0.04438684686241179,-0.02714035287818961
2021-09-11 03:00:00,,,,,0.044320970985670005,0.023888134784116444,0.009786800292614917
2021-09-12 03:00:00,,,,,-0.019458012411604275,-0.014909104129458561,0.032818946612833244
2021-09-13 03:00:00,,,,,-0.018855703461198803,0.014025870317478706,0.006578992849531229
2021-09-14 03:00:00,,,,,-0.01682455988602294,-0.00600449803580283,-0.02006188442655743
2021-09-15 03:00:00,,,,,0.07359380337339538,-0.010136352891840672,-0.017463583488290246
2021-09-16 03:00:00,,,,,-0.028334624097474448,0.02782513412099008,0.03307785402570551
2021-09-17 03:00:00,,,,,-0.039792385865661584,-0.033460633399633566,-0.009373202078798104
2021-09-18 03:00:00,,,,,-0.024040955460012392,-0.011458171970480269,0.10614039594915425
2021-09-19 03:00:00,,,,,0.010921336727275355,0.059231963318756575,-0.08336346756305013
2021-09-20 03:00:00,,,,,-0.01207217365338098,-0.04035825660560288,-0.07201342019949741
2021-09-21 03:00:00,,,,,-0.010551351239676765,0.03421592272454377,0.021651520097325738
2021-09-22 03:00:00,,,,,0.006996205464879335,-0.02467470168490582,-0.013552516927567315
2021-09-23 03:00:00,,,,,-0.005824256447675813,-0.0066658776409551646,0.018272738126191124
2021-09-24 03:00:00,,,,,0.017496540144147144,0.021655440352855715,0.015269166283471636
2021-09-25 03:00:00,,,,,0.001726135361787895,-0.018437925984027492,0.050189370403968425
2021-09-26 03:00:00,,,,,-0.04341980714607607,0.014251543382943765,-0.030317145422646297
2021-09-27 03:00:00,,,,,0.05429046640117563,-0.003628873115293585,-0.0519773797026698
2021-09-28 03:00:00,,,,,-0.03125852492838166,-0.010607834313020037,-0.003204321106469954
2021-09-29 03:00:00,,,,,-0.002725873324138539,-0.016495686047887093,-0.0019165430107016546
2021-09-30 03:00:00,,,,,0.0030042772287659503,0.06335722814097022,-0.010376234899061143
2021-10-01 03:00:00,,,,,0.025323795667990145,0.028987394547515644,0.043367650610242725
2021-10-02 03:00:00,,,,,0.018940125793584395,-0.08304474265154527,-0.028077098341359297
2021-10-03 03:00:00,,,,,-0.009112039565857266,0.02979458827276882,0.12006740974712948
2021-10-04 03:00:00,,,,,0.009628090729563388,-0.03730393519807029,-0.0787571506089968
2021-10-05 03:00:00,,,,,0.01855494432228566,0.018978809092022875,-0.007036659183470961
2021-10-06 03:00:00,,,,,-0.039933673779334544,0.008621044504360853,-0.02268485729644476
2021-10-07 03:00:00,,,,,0.012622321262463432,-0.019057098602381806,-0.020195534679365856
2021-10-08 03:00:00,,,,,0.01735581569254463,0.00619141112645516,0.0167877898210953
2021-10-09 03:00:00,,,,,-0.022190894179787812,0.0051406554009088,0.017772723993184192
2021-10-10 03:00:00,,,,,0.0016757215839866557,0.03709937277635689,-0.020578883423050587
2021-10-11 03:00:00,,,,,-0.055379198966705845,0.01098280263022211,0.027069013972862432
2021-10-12 03:00:00,,,,,-0.026749957157846227,-0.04224042793805105,0.05134807359426263
2021-10-13 03:00:00,,,,,-0.00457936312304974,-0.022024931510147505,0.02830599964132774
2021-10-14 03:00:00,,,,,0.03613264702347707,0.029386481499426242,-0.07102983341950253
2021-10-15 03:00:00,,,,,-0.0583078466969863,-0.051515085160616314,0.008666620220101562
2021-10-16 03:00:00,,,,,0.00428761325075766,0.03324373139978243,0.08166643763273207
2021-10-17 03:00:00,,,,,0.010893015453687038,-0.019027966963129805,-0.0798346892471945
2021-10-18 03:00:00,,,,,0.01994086121791505,0.04551250229038839,0.026277035076382793
2021-10-19 03:00:00,,,,,-0.003409778562111887,0.009006461585655101,0.028904759257694312
2021-10-20 03:00:00,,,,,0.042212882829405274,-0.02040308069730412,-0.058381457149202065
2021-10-21 03:00:00,,,,,-0.02197291168004889,0.0143268121769764,0.016421460869562754
2021-10-22 03:00:00,,,,,0.031223824874315076,-0.0034703510209689314,-0.0420342762954351
2021-10-23 03:00:00,,,,,-0.052394581524445094,-0.035836213298655606,0.0936091593975481
2021-10-24 03:00:00,,,,,0.011829641760569443,-0.0007394242679057417,-0.0038814014877163183
2021-10-25 03:00:00,,,,,0.010797678801138577,0.026545381055675055,-0.03166469349335477
2021-10-26 03:00:00,,,,,0.007517253772560739,0.019439007049139256,0.1569947856409819
2021-10-27 03:00:00,,,,,-0.009654780348209435,-0.03571164402993798,-0.10136533246406487
2021-10-28 03:00:00,,,,,0.015705331402566358,0.009890947465604372,-0.03947392213253642
2021-10-29 03:00:00,,,,,-0.009217239001975908,0.014007379337901193,-0.0218218543038744
2021-10-30 03:00:00,,,,,-0.017817451173265386,-0.02714210493761371,-0.008948621531285061
2021-10-31 02:00:00,,,,,0.013539640473201997,0.026012743120137793,0.09679055707890316
2021-11-01 02:00:00,,,,,-0.010194296735895336,-0.050344871627678534,-0.06589902957080751
2021-11-02 02:00:00,,,,,0.001528994934091532,0.04959494483081306,0.0266213007090641
2021-11-03 02:00:00,,,,,0.0012706823596273509,-0.031006121632932704,-0.043460255936147885
2021-11-04 02:00:00,,,,,0.019555278841932644,0.03406242067860621,-0.020689224462417277
2021-11-05 02:00:00,,,,,0.012935158431234273,3.8075663420400474e-05,0.057539071710075884
2021-11-06 02:00:00,,,,,-0.0035368477850041824,-0.02552558763964985,-0.051502854521283226
2021-11-07 02:00:00,,,,,0.020671331437387197,0.029091335213414116,0.003410833984843764
2021-11-08 02:00:00,,,,,-0.0045794049914108514,-0.016224238025346338,0.02806952010919672
2021-11-09 02:00:00,,,,,-0.021424965836449372,0.0609480578236159,-0.027747562079228794
2021-11-10 02:00:00,,,,,-0.005924461914327939,-0.020111119726401006,0.041710644696983046
2021-11-11 02:00:00,,,,,0.04461486306393825,-0.026830358288152834,-0.017735488232750396
2021-11-12 02:00:00,,,,,0.013465747503460745,0.027127950657245714,-0.007159849427440745
2021-11-13 02:00:00,,,,,0.0006864327087496847,-0.031048797994224553,0.024306397734463303
2021-11-14 02:00:00,,,,,-0.006557138202119894,0.030394012392382486,-0.02908123127175999
2021-11-15 02:00:00,,,,,0.0011018612492867952,-0.03563457175111684,0.01975364768659249
2021-11-16 02:00:00,,,,,0.01034248942029481,-0.014480311495150833,0.0341701969017969
2021-11-17 02:00:00,,,,,-0.011726721964164466,0.06345383107520064,-0.03590520197954772
2021-11-18 02:00:00,,,,,0.00486915608453975,-0.03223863430569196,0.02417420173522622
2021-11-19 02:00:00,,,,,0.008131020453503446,0.001998607118393725,-0.025158383292522624
2021-11-20 02:00:00,,,,,-0.020024389741677084,0.02842926200864082,-0.011060623174615203
2021-11-21 02:00:00,,,,,0.023070922378399583,0.008869828240844368,0.042867144723683026
2021-11-22 02:00:00,,,,,0.013930440427977198,-0.07001059064496717,-0.04335470701570976
2021-11-23 02:00:00,,,,,0.015356417910585618,0.027534297152078224,-0.007876525981068028
2021-11-24 02:00:00,,,,,-0.0017503422395361845,0.010737819052172748,0.01645716237770256
2021-11-25 02:00:00,,,,,0.0031757942187493615,-0.00023283545174257458,0.02661160639035809
2021-11-26 02:00:00,,,,,-0.006503885138210985,0.015315577505490063,-0.032373785244606545
2021-11-27 02:00:00,,,,,-0.004563821451441963,-0.006599888207260207,0.011709298302324367
2021-11-28 02:00:00,,,,,-0.009245915565282203,0.0029989331572664035,-0.012958131797724315
2021-11-29 02:00:00,,,,,-0.017742994897224085,-0.029855158223203615,0.027989595075587292
2021-11-30 02:00:00,,,,,-0.007410093836731746,-0.0037479688056933913,-0.04179240855765143
2021-12-01 02:00:00,,,,,0.00262861641646861,0.029367932682788922,0.0013538190695894237
2021-12-02 02:00:00,,,,,0.021743269822183997,0.02070051663775274,0.03462317897395195
2021-12-03 02:00:00,,,,,0.0158444531595483,-0.039324549147298105,-0.021632044164282993
2021-12-04 02:00:00,,,,,-0.059130284940523636,0.02860309773935321,0.009264595452422864
2021-12-05 02:00:00,,,,,0.008669958835471947,-0.023987166104139868,0.03232559960891268
2021-12-06 02:00:00,,,,,-0.017244231430340373,-0.012505059288289266,-0.024507629182935142
2021-12-07 02:00:00,,,,,0.0018818209842870193,0.025450019177635674,0.014015228515078082
2021-12-08 02:00:00,,,,,0.0177919364933965,-0.030958644061681584,-0.03172067058859218
2021-12-09 02:00:00,,,,,-0.03399021737886887,-0.0051829185596257155,0.003947942878687716
2021-12-10 02:00:00,,,,,0.02832702978133117,0.01375857913808809,0.06941025995362149
2021-12-11 02:00:00,,,,,-0.0020907676806815045,0.013509405710300904,-0.06598386429835523
2021-12-12 02:00:00,,,,,0.007455716739180218,-0.018994399270846674,-0.01512027913875591
2021-12-13 02:00:00,,,,,0.0032447167919384956,-0.029584882390713996,0.00010503193113020615
2021-12-14 02:00:00,,,,,-0.0019371286295919443,0.05649141711994754,0.04330716334495022
2021-12-15 02:00:00,,,,,-0.029760292357093765,-0.00861048965184008,-0.04416792275171
2021-12-16 02:00:00,,,,,0.001360692907621086,-0.01098603013221966,0.03737532956557632
2021-12-17 02:00:00,,,,,-0.02787969061915685,-0.05156301778190009,-0.03177526595433722
2021-12-18 02:00:00,,,,,0.020864249844419813,0.03399570792935247,0.03326440284183363
2021-12-19 02:00:00,,,,,-0.016181395114224117,0.08037817116033619,-0.029672007023358593
2021-12-20 02:00:00,,,,,0.02460576060405395,-0.06289170658457954,0.04472508402185871
2021-12-21 02:00:00,,,,,-0.05006679386399071,0.014601164208635664,-0.002594038353331163
2021-12-22 02:00:00,,,,,-0.004192088104364555,-0.006851862995583824,-0.02879472887163792
2021-12-23 02:00:00,,,,,-0.008511846578885263,-0.023832681269689293,0.08060917477324026
2021-12-24 02:00:00,,,,,0.012572718774389369,0.007420298196057384,-0.03149571224025327
2021-12-25 02:00:00,,,,,0.013664569630186474,0.05358104514911166,-0.032317920467769934
2021-12-26 02:00:00,,,,,-0.02879582885654497,-0.017216438473455664,-0.011691135100720507
2021-12-27 02:00:00,,,,,-0.00960949813194878,-0.028167679859323336,0.029629713370239008
2021-12-28 02:00:00,,,,,0.029171793084936004,-0.0048795339807711224,-0.014137592894556739
2021-12-29 02:00:00,,,,,0.04178184303422139,0.02791852162192021,-0.018398673192075
2021-12-30 02:00:00,,,,,-0.017569672543991666,-0.004122249172620274,0.01829444898779764
2021-12-31 02:00:00,,,,,-0.021116711017441947,0.0013597496274271315,-0.03954831850536211
2022-01-01 02:00:00,,,,,0.011534708528597726,0.005075156516227253,0.029132069188784637
2022-01-02 02:00:00,,,,,-0.04117704709350234,-0.10778943247811257,0.039379015296861164
2022-01-03 02:00:00,,,,,-0.004984079367932881,0.1148574305238752,-0.04717844722285014
2022-01-04 02:00:00,,,,,-0.025954832980603415,-0.015350312908658847,-0.014548553004498532
2022-01-05 02:00:00,,,,,0.11715401858503038,-0.11967529831923474,0.039573612771451216
2022-01-06 02:00:00,,,,,-0.04247664232126436,0.06993357994737459,0.003283357086461436
2022-01-07 02:00:00,,,,,0.0034088802535203744,0.03719980218028196,-0.025970321552214903
2022-01-08 02:00:00,,,,,-0.0030523414762244627,0.013091342440635811,0.023588237714759375
2022-01-09 02:00:00,,,,,-0.017340841726566802,-0.017598988636473023,-0.025556738918233624
2022-01-10 02:00:00,,,,,0.0029206094889919765,-0.007970747282661783,0.026851154471698058
2022-01-11 02:00:00,,,,,0.0333216232720448,-0.013162309333845545,-0.03506983040466827
2022-01-12 02:00:00,,,,,-0.006663119004533535,-0.0006615898056785419,0.005964373869770778
2022-01-13 02:00:00,,,,,0.012426375799820866,0.04755264716926222,-0.014027497645018538
2022-01-14 02:00:00,,,,,-0.009017516919109014,0.00517723526899605,0.019113671059753035
2022-01-15 02:00:00,,,,,-0.004498269258925713,-0.007518414324182543,-0.02662710629410181
2022-01-16 02:00:00,,,,,0.03985227049627427,-0.0018812680554911587,0.02085510757704001
2022-01-17 02:00:00,,,,,-0.03937037256682485,0.016832370158566423,0.028903100243335755
2022-01-18 02:00:00,,,,,0.022401575026954168,0.0020849119884502887,-0.01940359201509889
2022-01-19 02:00:00,,,,,0.0124377877641495,-0.06940578560700683,0.009365453096370935
2022-01-20 02:00:00,,,,,-0.05893938094331208,0.16200640043236336,-0.02072085609058938
2022-01-21 02:00:00,,,,,0.03450337697889094,-0.1060915676464611,-0.00667001112672172
2022-01-22 02:00:00,,,,,-0.01182975920744933,0.0003185925834716663,0.027716489396466093
2022-01-23 02:00:00,,,,,0.018535720367865105,0.024957080768801765,0.016049447342692424
2022-01-24 02:00:00,,,,,-0.015432449201350229,-0.03549682893104311,-0.015796575040787686
2022-01-25 02:00:00,,,,,0.052187612106934456,0.03719642054378025,-0.009290997071072504
2022-01-26 02:00:00,,,,,-0.00440443377134514,-0.036625365182070935,0.005266081736121642
2022-01-27 02:00:00,,,,,-0.006638254202762872,0.07670640288616482,0.04339351925541246
2022-01-28 02:00:00,,,,,0.020809245653024222,-0.0022577412158104604,-0.008009725180368688
2022-01-29 02:00:00,,,,,-0.03177929747206565,-0.018904891636086107,-0.05977142523552259
2022-01-30 02:00:00,,,,,0.0036452173159815526,0.016767976037086463,0.031013897101363375
2022-01-31 02:00:00,,,,,0.005662216666732611,-0.033482331802221266,-0.016491400960804814
2022-02-01 02:00:00,,,,,-0.00963205808172618,-0.01946307534168057,0.06386048925891297
2022-02-02 02:00:00,,,,,0.020865982363893254,0.023698254720582623,-0.045287531139825754
2022-02-03 02:00:00,,,,,-0.0010600169045230645,-0.013459370068142906,-0.009037571044867465
2022-02-04 02:00:00,,,,,-0.00753400950919314,0.0015113645162645462,0.025078414276509475
2022-02-05 02:00:00,,,,,0.005225235430228015,0.013985687759659804,-0.005138076939863012
2022-02-06 02:00:00,,,,,-0.010626240543553545,0.03598622457517031,0.002109044768581203
2022-02-07 02:00:00,,,,,0.07266776150111598,-0.0799146046861523,-0.019988841406760605
2022-02-08 02:00:00,,,,,-0.03414533732104663,0.08500240314911012,0.05649951444048584
2022-02-09 02:00:00,,,,,-0.0025021443815258504,-0.07575644628653311,-0.033618282991879966
2022-02-10 02:00:00,,,,,-0.00757306171805594,0.07249740540977356,0.11129346442519905
2022-02-11 02:00:00,,,,,-0.00511639781617379,0.00925480603035056,-0.05733646082544308
2022-02-12 02:00:00,,,,,-0.02874518598715914,-0.0038413556022384165,-0.02559598186696721
2022-02-13 02:00:00,,,,,0.010391588327461454,-0.0024366752954282367,0.038029600702585764
2022-02-14 02:00:00,,,,,-0.006062270141274695,-0.009261716299475586,-0.04000544379839299
2022-02-15 02:00:00,,,,,0.017773792012379497,-0.03412095976475449,-0.03203106482127427
2022-02-16 02:00:00,,,,,0.041050332693368885,0.008682383053121967,0.015534328974588174
2022-02-17 02:00:00,,,,,-0.01903762209746851,0.009667731330348595,-0.011829376151433646
2022-02-18 02:00:00,,,,,-0.03303933172601925,0.024757803444759086,0.01672881268537374
2022-02-19 02:00:00,,,,,-0.02322847345473944,-0.014207267975326898,-0.021131161844093915
2022-02-20 02:00:00,,,,,-0.003984843309385089,-0.008882916015953035,-0.0060616781179329005
2022-02-21 02:00:00,,,,,-0.007535528108801648,0.02414298653684277,0.01763325567170715
2022-02-22 02:00:00,,,,,0.0158878144090997,-0.012422411238763198,-0.034583820726208025
2022-02-23 02:00:00,,,,,0.025764813824007637,0.002272922992290427,0.03680878227653661
2022-02-24 02:00:00,,,,,-0.030306835039607072,-0.03599903727219089,-0.014573896485254756
2022-02-25 02:00:00,,,,,-0.009570633649571447,-0.010732687975227972,0.05748305284929511
2022-02-26 02:00:00,,,,,0.007701844224101473,-0.0013271230289029212,-0.05230242175248434
2022-02-27 02:00:00,,,,,0.003712969960795842,0.03980499608967847,-0.018767405282126504
2022-02-28 02:00:00,,,,,-0.009530560858658221,-0.03856140852008849,0.010132565822119632
2022-03-01 02:00:00,,,,,0.025554187424227992,0.009250431889118671,0.08895720176781108
2022-03-02 02:00:00,,,,,-0.011175910610384365,0.028333461594189924,-0.03526022171863541
2022-03-03 02:00:00,,,,,-0.025239704865531842,-0.036728807935347274,-0.04772651750640389
2022-03-04 02:00:00,,,,,0.05654673621857409,-0.016363107669952526,0.010481702954638683
2022-03-05 02:00:00,,,,,-0.015381243122175037,0.06381194786585498,0.008356560679772418
2022-03-06 02:00:00,,,,,-0.004290412550288281,0.017343707651217066,-0.01203849766582954
2022-03-07 02:00:00,,,,,0.011686991866027396,0.01034228775464352,-0.004952430989274448
2022-03-08 02:00:00,,,,,0.013496717485976806,-0.06668943323548437,-0.0031973715559889815
2022-03-09 02:00:00,,,,,0.0021218321431912823,0.0753093197854029,-0.013606301268292764
2022-03-10 02:00:00,,,,,-0.012739024442989466,0.0022186578318634798,0.003005978560211009
2022-03-11 02:00:00,,,,,0.01485507721544077,-0.0010015026459712084,0.06247867479965774
2022-03-12 02:00:00,,,,,-0.03645429508528708,-0.004613988281203962,-0.055026562979517024
2022-03-13 02:00:00,,,,,0.03674259623129439,-0.015681150514438413,-0.0009751030317393106
2022-03-14 02:00:00,,,,,0.009396799104181008,0.017828147188805987,-0.014730203418395038
2022-03-15 02:00:00,,,,,-0.015588897905530752,-0.055370900242548426,0.034521590140631275
2022-03-16 02:00:00,,,,,0.016110158874973912,0.036445664325416294,-0.02430500264046842
2022-03-17 02:00:00,,,,,0.0015966761157379938,-0.01187842402481365,0.004267177511724229
2022-03-18 02:00:00,,,,,0.00143386109938759,0.0005966588708330445,0.043077061472367895
2022-03-19 02:00:00,,,,,-0.010478970310102587,0.0279039613925276,-0.01442650061932016
2022-03-20 02:00:00,,,,,0.01485975794976735,0.01231932435769667,-0.01434270382886571
